user_id,variant,pre_signup_value,device,country,converted,revenue
8821,treatment,28.26,mobile,MY,1,45.53
8822,treatment,25.15,desktop,ID,0,0.0
8823,treatment,50.6,desktop,SG,0,0.0
8824,treatment,17.06,desktop,ID,0,0.0
8825,treatment,55.9,desktop,PH,0,0.0
8826,control,33.59,mobile,SG,1,18.38
8827,treatment,34.35,desktop,ID,0,0.0
8828,treatment,74.94,desktop,ID,0,0.0
8829,treatment,23.5,mobile,VN,1,40.23
8830,treatment,73.69,mobile,MY,1,44.09
8831,control,4.94,desktop,SG,0,0.0
8832,treatment,13.26,mobile,SG,0,0.0
8833,treatment,17.24,mobile,SG,0,0.0
8834,treatment,3.11,mobile,PH,0,0.0
8835,treatment,22.54,desktop,ID,0,0.0
8836,treatment,39.01,desktop,SG,0,0.0
8837,control,4.09,mobile,SG,0,0.0
8838,treatment,30.75,desktop,ID,0,0.0
8839,control,34.68,desktop,ID,0,0.0
8840,control,14.11,desktop,SG,0,0.0
8841,treatment,34.14,mobile,MY,1,29.02
8842,control,13.91,mobile,ID,0,0.0
8843,control,2.31,mobile,ID,0,0.0
8844,treatment,17.79,mobile,MY,0,0.0
8845,treatment,30.38,desktop,ID,0,0.0
8846,control,32.12,mobile,MY,0,0.0
8847,control,4.62,desktop,VN,0,0.0
8848,treatment,12.42,mobile,ID,0,0.0
8849,treatment,24.83,desktop,VN,0,0.0
8850,control,59.11,mobile,SG,1,53.44
8851,treatment,4.2,mobile,VN,0,0.0
8852,control,47.41,mobile,VN,0,0.0
8853,treatment,38.49,mobile,VN,0,0.0
8854,treatment,15.76,desktop,PH,0,0.0
8855,control,33.13,desktop,SG,0,0.0
8856,control,54.24,mobile,SG,0,0.0
8857,control,24.71,mobile,MY,1,60.36
8858,control,9.38,desktop,MY,0,0.0
8859,treatment,18.59,mobile,SG,0,0.0
8860,treatment,52.93,desktop,ID,0,0.0
8861,treatment,57.0,mobile,SG,0,0.0
8862,treatment,116.98,desktop,ID,0,0.0
8863,treatment,52.87,desktop,SG,0,0.0
8864,control,41.22,mobile,VN,0,0.0
8865,treatment,27.49,desktop,PH,0,0.0
8866,control,26.68,mobile,ID,1,14.16
8867,control,17.27,mobile,SG,0,0.0
8868,control,7.11,mobile,ID,0,0.0
8869,treatment,16.52,mobile,MY,0,0.0
8870,treatment,40.2,mobile,ID,0,0.0
8871,treatment,34.43,mobile,SG,0,0.0
8872,treatment,21.03,desktop,ID,0,0.0
8873,treatment,109.21,desktop,SG,1,14.67
8874,control,41.1,mobile,VN,0,0.0
8875,treatment,12.41,desktop,SG,0,0.0
8876,treatment,3.28,desktop,PH,0,0.0
8877,control,33.33,desktop,SG,1,14.01
8878,control,11.77,mobile,SG,1,17.83
8879,treatment,20.68,desktop,ID,0,0.0
8880,treatment,20.45,mobile,MY,0,0.0
8881,treatment,21.62,mobile,SG,0,0.0
8882,control,16.59,mobile,MY,0,0.0
8883,control,27.4,desktop,MY,0,0.0
8884,control,8.85,mobile,VN,0,0.0
8885,control,2.35,mobile,VN,0,0.0
8886,control,49.44,mobile,PH,0,0.0
8887,control,24.67,mobile,VN,0,0.0
8888,treatment,9.47,mobile,MY,1,26.55
8889,treatment,67.54,desktop,ID,0,0.0
8890,control,36.21,mobile,ID,0,0.0
8891,treatment,32.56,mobile,SG,0,0.0
8892,control,6.62,mobile,MY,0,0.0
8893,control,14.57,desktop,SG,0,0.0
8894,control,18.98,mobile,SG,1,6.87
8895,treatment,15.85,mobile,MY,0,0.0
8896,control,14.1,mobile,VN,0,0.0
8897,treatment,59.72,desktop,SG,0,0.0
8898,control,2.83,mobile,SG,0,0.0
8899,treatment,3.97,mobile,MY,0,0.0
8900,treatment,24.59,desktop,PH,0,0.0
8901,control,10.69,desktop,MY,0,0.0
8902,control,40.59,mobile,ID,0,0.0
8903,control,14.74,mobile,ID,0,0.0
8904,treatment,50.59,mobile,MY,0,0.0
8905,treatment,18.21,mobile,VN,0,0.0
8906,treatment,47.76,mobile,PH,0,0.0
8907,control,53.66,mobile,PH,0,0.0
8908,treatment,13.61,desktop,ID,0,0.0
8909,control,34.69,mobile,MY,0,0.0
8910,treatment,34.59,mobile,ID,0,0.0
8911,control,30.19,mobile,PH,0,0.0
8912,treatment,92.25,desktop,ID,0,0.0
8913,control,30.3,mobile,PH,0,0.0
8914,treatment,7.89,mobile,ID,0,0.0
8915,control,22.08,mobile,SG,0,0.0
8916,treatment,5.17,desktop,ID,0,0.0
8917,control,27.17,desktop,ID,0,0.0
8918,treatment,6.99,desktop,MY,0,0.0
8919,treatment,43.31,mobile,ID,0,0.0
8920,treatment,37.71,mobile,PH,0,0.0
8921,treatment,31.98,desktop,PH,0,0.0
8922,treatment,15.06,mobile,VN,0,0.0
8923,control,6.11,mobile,ID,0,0.0
8924,treatment,24.53,mobile,ID,0,0.0
8925,treatment,49.02,mobile,ID,0,0.0
8926,treatment,36.56,desktop,SG,0,0.0
8927,control,20.31,mobile,SG,0,0.0
8928,treatment,2.96,mobile,PH,0,0.0
8929,treatment,16.81,mobile,SG,0,0.0
8930,control,44.12,mobile,MY,0,0.0
8931,treatment,9.73,mobile,ID,0,0.0
8932,treatment,57.47,desktop,VN,0,0.0
8933,treatment,117.68,mobile,SG,0,0.0
8934,control,9.34,mobile,VN,0,0.0
8935,control,10.39,mobile,ID,0,0.0
8936,control,36.31,mobile,SG,1,10.33
8937,treatment,26.85,desktop,ID,0,0.0
8938,treatment,42.99,desktop,ID,0,0.0
8939,control,14.04,mobile,MY,0,0.0
8940,treatment,18.85,mobile,MY,0,0.0
8941,control,30.71,mobile,ID,0,0.0
8942,treatment,27.19,desktop,ID,0,0.0
8943,treatment,39.1,mobile,MY,1,30.1
8944,treatment,12.02,mobile,ID,0,0.0
8945,treatment,70.02,mobile,MY,1,8.37
8946,control,5.31,desktop,SG,0,0.0
8947,treatment,24.1,desktop,SG,0,0.0
8948,control,3.6,desktop,ID,0,0.0
8949,control,9.47,desktop,SG,0,0.0
8950,control,29.56,mobile,PH,0,0.0
8951,control,7.47,mobile,SG,0,0.0
8952,treatment,39.78,mobile,VN,0,0.0
8953,treatment,51.09,mobile,SG,0,0.0
8954,treatment,40.55,desktop,SG,0,0.0
8955,treatment,15.34,mobile,MY,0,0.0
8956,control,32.33,mobile,ID,0,0.0
8957,treatment,9.38,mobile,ID,0,0.0
8958,control,21.4,mobile,ID,0,0.0
8959,treatment,38.61,mobile,MY,0,0.0
8960,control,56.52,mobile,ID,0,0.0
8961,control,8.74,mobile,SG,0,0.0
8962,control,14.2,desktop,PH,0,0.0
8963,control,25.91,mobile,SG,0,0.0
8964,control,50.45,mobile,SG,0,0.0
8965,treatment,33.76,mobile,MY,0,0.0
8966,treatment,20.86,mobile,MY,0,0.0
8967,control,16.04,mobile,MY,0,0.0
8968,control,60.5,mobile,MY,0,0.0
8969,treatment,34.28,mobile,PH,0,0.0
8970,treatment,74.17,mobile,MY,0,0.0
8971,treatment,14.2,mobile,ID,0,0.0
8972,treatment,40.02,mobile,ID,0,0.0
8973,control,65.02,mobile,MY,0,0.0
8974,treatment,17.34,mobile,MY,0,0.0
8975,treatment,99.04,mobile,PH,1,10.27
8976,treatment,22.92,desktop,ID,0,0.0
8977,treatment,12.05,desktop,MY,0,0.0
8978,treatment,22.8,desktop,ID,0,0.0
8979,treatment,47.24,mobile,SG,0,0.0
8980,control,20.19,desktop,ID,0,0.0
8981,treatment,19.97,desktop,ID,0,0.0
8982,treatment,25.28,desktop,SG,0,0.0
8983,control,26.72,mobile,SG,0,0.0
8984,control,21.16,mobile,SG,0,0.0
8985,treatment,35.76,mobile,PH,0,0.0
8986,treatment,7.77,mobile,PH,0,0.0
8987,treatment,19.94,mobile,PH,0,0.0
8988,treatment,108.01,desktop,SG,0,0.0
8989,treatment,33.21,mobile,ID,1,18.12
8990,treatment,66.4,desktop,VN,0,0.0
8991,treatment,16.46,mobile,PH,0,0.0
8992,treatment,30.92,mobile,ID,0,0.0
8993,control,33.95,desktop,MY,1,21.4
8994,treatment,42.54,mobile,PH,0,0.0
8995,control,1.78,mobile,VN,0,0.0
8996,treatment,28.7,mobile,SG,0,0.0
8997,treatment,47.84,desktop,MY,0,0.0
8998,treatment,35.54,desktop,ID,0,0.0
8999,control,6.11,desktop,SG,0,0.0
9000,treatment,9.9,desktop,ID,0,0.0
9001,treatment,30.66,mobile,SG,0,0.0
9002,treatment,45.5,mobile,MY,0,0.0
9003,control,25.39,mobile,ID,0,0.0
9004,treatment,14.6,desktop,VN,1,7.97
9005,treatment,8.4,desktop,MY,0,0.0
9006,treatment,27.15,desktop,VN,0,0.0
9007,control,48.5,mobile,ID,0,0.0
9008,treatment,51.02,desktop,SG,1,31.33
9009,treatment,81.12,mobile,ID,0,0.0
9010,control,17.85,mobile,SG,0,0.0
9011,treatment,7.68,mobile,ID,0,0.0
9012,treatment,9.47,desktop,ID,0,0.0
9013,treatment,14.36,mobile,PH,0,0.0
9014,treatment,0.97,mobile,MY,0,0.0
9015,treatment,25.59,mobile,SG,0,0.0
9016,control,14.43,desktop,VN,0,0.0
9017,control,17.62,desktop,MY,0,0.0
9018,control,19.96,desktop,SG,0,0.0
9019,control,26.37,mobile,MY,0,0.0
9020,treatment,8.87,desktop,PH,0,0.0
9021,treatment,6.33,mobile,ID,0,0.0
9022,control,11.66,mobile,PH,0,0.0
9023,control,39.28,mobile,MY,0,0.0
9024,control,33.19,mobile,SG,0,0.0
9025,control,33.29,desktop,MY,0,0.0
9026,treatment,8.86,mobile,PH,0,0.0
9027,control,18.6,mobile,SG,0,0.0
9028,treatment,30.35,mobile,SG,0,0.0
9029,treatment,9.41,desktop,ID,0,0.0
9030,treatment,79.14,desktop,SG,0,0.0
9031,control,53.68,mobile,SG,0,0.0
9032,treatment,14.26,desktop,SG,0,0.0
9033,treatment,19.62,desktop,PH,0,0.0
9034,treatment,18.78,mobile,ID,0,0.0
9035,control,8.71,mobile,MY,0,0.0
9036,treatment,8.71,mobile,ID,0,0.0
9037,control,46.81,mobile,SG,0,0.0
9038,treatment,64.19,desktop,PH,1,5.31
9039,control,14.24,mobile,SG,0,0.0
9040,control,22.83,mobile,ID,0,0.0
9041,control,11.7,desktop,ID,0,0.0
9042,treatment,2.75,mobile,MY,0,0.0
9043,control,5.23,mobile,PH,0,0.0
9044,treatment,8.36,mobile,MY,0,0.0
9045,treatment,17.09,desktop,SG,0,0.0
9046,treatment,57.27,mobile,PH,0,0.0
9047,control,5.74,mobile,MY,0,0.0
9048,treatment,13.56,mobile,MY,0,0.0
9049,treatment,43.96,mobile,ID,0,0.0
9050,control,23.55,mobile,MY,0,0.0
9051,control,5.17,mobile,SG,0,0.0
9052,treatment,13.47,desktop,SG,0,0.0
9053,treatment,49.75,desktop,MY,0,0.0
9054,control,2.27,desktop,ID,0,0.0
9055,treatment,61.1,mobile,SG,0,0.0
9056,control,63.1,mobile,ID,0,0.0
9057,treatment,22.52,desktop,PH,0,0.0
9058,control,4.76,mobile,ID,0,0.0
9059,treatment,48.54,mobile,VN,0,0.0
9060,treatment,15.73,desktop,MY,0,0.0
9061,treatment,55.3,desktop,SG,0,0.0
9062,treatment,30.7,mobile,MY,1,53.28
9063,treatment,13.65,desktop,PH,0,0.0
9064,treatment,22.97,mobile,VN,0,0.0
9065,treatment,46.97,mobile,ID,0,0.0
9066,treatment,19.48,mobile,SG,0,0.0
9067,treatment,28.09,mobile,ID,0,0.0
9068,control,62.66,mobile,SG,0,0.0
9069,treatment,32.11,desktop,VN,0,0.0
9070,treatment,31.46,desktop,VN,0,0.0
9071,treatment,70.31,mobile,ID,0,0.0
9072,treatment,33.21,desktop,SG,0,0.0
9073,treatment,22.53,mobile,PH,0,0.0
9074,treatment,5.91,desktop,SG,0,0.0
9075,control,53.24,mobile,SG,0,0.0
9076,treatment,71.12,mobile,ID,0,0.0
9077,control,14.23,mobile,MY,0,0.0
9078,treatment,49.12,mobile,VN,0,0.0
9079,control,16.06,desktop,SG,0,0.0
9080,treatment,13.01,desktop,VN,0,0.0
9081,treatment,12.4,mobile,SG,0,0.0
9082,treatment,42.98,mobile,SG,0,0.0
9083,control,17.44,desktop,ID,0,0.0
9084,treatment,44.71,desktop,SG,0,0.0
9085,control,8.95,mobile,ID,0,0.0
9086,control,26.41,mobile,MY,0,0.0
9087,treatment,35.42,mobile,SG,0,0.0
9088,treatment,29.45,mobile,PH,0,0.0
9089,treatment,4.01,desktop,ID,0,0.0
9090,treatment,25.28,mobile,SG,0,0.0
9091,control,51.74,mobile,MY,0,0.0
9092,control,25.15,desktop,MY,1,0.27
9093,treatment,17.91,desktop,MY,0,0.0
9094,treatment,67.62,desktop,MY,0,0.0
9095,control,15.43,mobile,MY,0,0.0
9096,control,5.04,mobile,SG,0,0.0
9097,control,28.51,desktop,SG,1,64.42
9098,treatment,12.06,mobile,SG,0,0.0
9099,control,57.6,mobile,PH,0,0.0
9100,control,45.76,mobile,SG,0,0.0
9101,control,13.32,mobile,VN,0,0.0
9102,control,48.88,mobile,PH,0,0.0
9103,control,4.13,mobile,MY,0,0.0
9104,treatment,57.66,mobile,MY,1,24.57
9105,treatment,29.38,desktop,ID,0,0.0
9106,control,23.76,mobile,MY,0,0.0
9107,control,6.35,mobile,PH,0,0.0
9108,treatment,21.81,mobile,SG,0,0.0
9109,treatment,5.19,mobile,PH,0,0.0
9110,control,8.24,desktop,MY,1,27.75
9111,treatment,30.06,desktop,SG,0,0.0
9112,control,61.12,mobile,ID,0,0.0
9113,control,19.77,mobile,PH,0,0.0
9114,treatment,14.86,mobile,MY,0,0.0
9115,control,29.57,mobile,MY,0,0.0
9116,control,44.67,mobile,ID,0,0.0
9117,control,53.36,mobile,SG,0,0.0
9118,treatment,65.04,mobile,ID,0,0.0
9119,treatment,8.52,mobile,MY,0,0.0
9120,treatment,40.01,mobile,SG,0,0.0
9121,control,13.01,mobile,VN,0,0.0
9122,treatment,41.82,desktop,ID,0,0.0
9123,treatment,17.43,mobile,PH,0,0.0
9124,treatment,64.94,desktop,SG,0,0.0
9125,treatment,13.15,mobile,SG,0,0.0
9126,treatment,30.56,mobile,MY,0,0.0
9127,control,33.84,mobile,SG,0,0.0
9128,treatment,10.86,desktop,SG,0,0.0
9129,treatment,21.97,mobile,MY,0,0.0
9130,treatment,8.64,mobile,PH,0,0.0
9131,treatment,14.39,desktop,PH,0,0.0
9132,treatment,56.78,mobile,ID,1,32.39
9133,treatment,27.38,desktop,ID,0,0.0
9134,treatment,5.72,desktop,SG,0,0.0
9135,treatment,21.08,desktop,VN,0,0.0
9136,treatment,28.92,mobile,VN,0,0.0
9137,control,18.39,mobile,PH,0,0.0
9138,control,39.75,desktop,MY,0,0.0
9139,treatment,19.9,mobile,PH,0,0.0
9140,control,2.95,mobile,SG,0,0.0
9141,treatment,34.41,mobile,ID,0,0.0
9142,treatment,21.65,desktop,ID,0,0.0
9143,treatment,37.08,mobile,SG,0,0.0
9144,treatment,10.06,mobile,MY,0,0.0
9145,treatment,77.27,mobile,PH,0,0.0
9146,treatment,21.33,desktop,ID,0,0.0
9147,treatment,22.37,mobile,ID,0,0.0
9148,treatment,25.25,desktop,ID,1,18.97
9149,control,33.02,desktop,PH,0,0.0
9150,treatment,62.96,mobile,SG,0,0.0
9151,control,36.76,mobile,SG,0,0.0
9152,treatment,11.89,mobile,ID,0,0.0
9153,treatment,30.59,mobile,ID,0,0.0
9154,treatment,28.54,mobile,ID,0,0.0
9155,treatment,2.07,mobile,PH,0,0.0
9156,control,12.89,mobile,PH,0,0.0
9157,control,20.47,desktop,SG,0,0.0
9158,treatment,29.21,desktop,MY,1,12.16
9159,treatment,70.5,desktop,VN,0,0.0
9160,treatment,17.47,desktop,PH,0,0.0
9161,treatment,12.42,desktop,ID,0,0.0
9162,treatment,44.22,mobile,SG,0,0.0
9163,treatment,22.5,desktop,MY,0,0.0
9164,control,27.0,mobile,MY,0,0.0
9165,control,9.42,mobile,ID,0,0.0
9166,control,2.32,mobile,SG,0,0.0
9167,treatment,32.77,desktop,ID,0,0.0
9168,treatment,20.23,desktop,ID,0,0.0
9169,control,26.84,mobile,MY,0,0.0
9170,treatment,22.0,mobile,SG,0,0.0
9171,treatment,23.82,mobile,SG,0,0.0
9172,control,11.33,mobile,SG,0,0.0
9173,treatment,68.67,mobile,ID,0,0.0
9174,treatment,99.45,desktop,MY,1,11.77
9175,treatment,20.71,desktop,SG,0,0.0
9176,control,29.33,mobile,ID,0,0.0
9177,treatment,23.06,mobile,MY,0,0.0
9178,treatment,42.16,desktop,PH,0,0.0
9179,treatment,60.2,desktop,SG,1,20.89
9180,treatment,37.25,mobile,PH,0,0.0
9181,treatment,9.36,desktop,PH,0,0.0
9182,treatment,38.66,desktop,SG,0,0.0
9183,treatment,44.56,mobile,SG,0,0.0
9184,control,42.6,mobile,MY,0,0.0
9185,treatment,6.94,mobile,ID,0,0.0
9186,treatment,16.96,desktop,PH,0,0.0
9187,treatment,35.61,mobile,MY,0,0.0
9188,treatment,79.14,desktop,PH,0,0.0
9189,control,24.79,desktop,MY,0,0.0
9190,treatment,10.67,mobile,SG,0,0.0
9191,control,37.71,mobile,VN,0,0.0
9192,treatment,17.31,mobile,ID,0,0.0
9193,treatment,18.94,desktop,SG,0,0.0
9194,treatment,14.66,desktop,SG,0,0.0
9195,control,47.13,mobile,VN,0,0.0
9196,treatment,38.7,mobile,MY,0,0.0
9197,treatment,25.19,desktop,PH,1,16.22
9198,treatment,7.57,mobile,SG,1,32.43
9199,control,11.78,desktop,PH,0,0.0
9200,treatment,16.52,mobile,VN,0,0.0
9201,control,4.74,desktop,PH,0,0.0
9202,treatment,41.57,desktop,VN,0,0.0
9203,treatment,43.88,desktop,SG,0,0.0
9204,treatment,15.86,mobile,SG,0,0.0
9205,treatment,26.37,mobile,SG,0,0.0
9206,control,19.21,mobile,SG,0,0.0
9207,treatment,29.33,mobile,SG,1,25.13
9208,treatment,34.55,mobile,SG,0,0.0
9209,treatment,28.43,mobile,ID,0,0.0
9210,treatment,37.35,mobile,MY,0,0.0
9211,control,14.92,mobile,SG,0,0.0
9212,treatment,13.1,mobile,ID,0,0.0
9213,treatment,37.44,desktop,MY,0,0.0
9214,control,46.49,mobile,SG,0,0.0
9215,treatment,49.91,mobile,VN,0,0.0
9216,treatment,7.05,mobile,PH,0,0.0
9217,treatment,63.29,mobile,SG,1,47.15
9218,treatment,11.92,mobile,PH,1,17.09
9219,control,16.72,mobile,VN,0,0.0
9220,treatment,41.44,mobile,ID,0,0.0
9221,treatment,61.16,desktop,MY,1,21.87
9222,control,16.15,desktop,ID,0,0.0
9223,treatment,21.55,mobile,PH,0,0.0
9224,control,16.75,mobile,SG,0,0.0
9225,control,29.13,mobile,SG,0,0.0
9226,control,26.53,desktop,SG,0,0.0
9227,treatment,34.06,mobile,PH,0,0.0
9228,control,14.35,mobile,SG,0,0.0
9229,control,8.53,desktop,VN,0,0.0
9230,control,30.3,mobile,PH,0,0.0
9231,control,70.47,desktop,MY,0,0.0
9232,control,17.44,mobile,MY,0,0.0
9233,treatment,64.55,mobile,SG,0,0.0
9234,treatment,29.75,desktop,PH,1,27.02
9235,control,49.29,mobile,ID,0,0.0
9236,treatment,27.41,desktop,ID,0,0.0
9237,treatment,124.22,mobile,ID,0,0.0
9238,control,20.12,desktop,ID,0,0.0
9239,treatment,6.48,mobile,MY,0,0.0
9240,treatment,25.51,desktop,SG,0,0.0
9241,control,36.09,desktop,MY,0,0.0
9242,treatment,35.6,mobile,MY,0,0.0
9243,treatment,40.74,mobile,VN,0,0.0
9244,treatment,66.08,desktop,SG,0,0.0
9245,treatment,43.57,mobile,SG,0,0.0
9246,treatment,24.9,desktop,SG,1,33.23
9247,treatment,33.84,mobile,ID,0,0.0
9248,treatment,15.59,mobile,SG,0,0.0
9249,control,17.1,desktop,VN,0,0.0
9250,control,22.3,desktop,ID,0,0.0
9251,treatment,82.61,desktop,ID,0,0.0
9252,control,16.72,mobile,MY,0,0.0
9253,treatment,38.82,desktop,ID,0,0.0
9254,treatment,48.65,mobile,MY,0,0.0
9255,treatment,46.51,mobile,VN,0,0.0
9256,control,10.83,mobile,VN,0,0.0
9257,control,33.36,desktop,MY,1,34.88
9258,control,40.72,mobile,PH,0,0.0
9259,treatment,14.33,desktop,ID,0,0.0
9260,control,3.83,mobile,SG,0,0.0
9261,treatment,5.94,desktop,MY,0,0.0
9262,treatment,20.68,mobile,PH,0,0.0
9263,treatment,12.16,desktop,PH,0,0.0
9264,treatment,16.01,mobile,SG,0,0.0
9265,treatment,26.88,mobile,SG,0,0.0
9266,control,56.32,mobile,ID,0,0.0
9267,treatment,21.22,mobile,MY,0,0.0
9268,control,15.35,mobile,MY,0,0.0
9269,treatment,32.62,mobile,MY,0,0.0
9270,treatment,55.93,mobile,ID,0,0.0
9271,treatment,18.02,mobile,MY,0,0.0
9272,control,27.67,mobile,SG,0,0.0
9273,control,45.65,mobile,MY,0,0.0
9274,treatment,7.92,mobile,PH,1,18.82
9275,treatment,13.99,desktop,ID,1,14.55
9276,treatment,19.93,desktop,ID,0,0.0
9277,treatment,27.48,mobile,MY,0,0.0
9278,treatment,75.25,mobile,MY,0,0.0
9279,control,47.01,desktop,MY,0,0.0
9280,treatment,71.65,desktop,MY,0,0.0
9281,treatment,55.2,mobile,SG,0,0.0
9282,treatment,18.67,desktop,PH,0,0.0
9283,control,7.11,mobile,SG,0,0.0
9284,control,42.13,mobile,VN,0,0.0
9285,treatment,4.08,mobile,SG,0,0.0
9286,treatment,19.45,mobile,SG,0,0.0
9287,treatment,31.33,mobile,MY,0,0.0
9288,control,68.83,desktop,SG,0,0.0
9289,control,5.81,mobile,MY,0,0.0
9290,treatment,33.6,desktop,ID,0,0.0
9291,treatment,69.76,mobile,SG,0,0.0
9292,treatment,19.1,mobile,VN,0,0.0
9293,control,5.36,mobile,PH,0,0.0
9294,control,26.63,mobile,ID,1,31.35
9295,treatment,41.11,mobile,ID,0,0.0
9296,treatment,29.28,mobile,MY,0,0.0
9297,treatment,23.99,mobile,SG,0,0.0
9298,control,49.72,mobile,MY,0,0.0
9299,control,41.51,mobile,VN,1,37.69
9300,treatment,16.67,desktop,SG,0,0.0
9301,treatment,21.64,mobile,ID,0,0.0
9302,treatment,6.08,desktop,ID,0,0.0
9303,control,64.75,desktop,MY,0,0.0
9304,treatment,12.46,mobile,PH,1,7.32
9305,control,69.4,mobile,SG,0,0.0
9306,treatment,36.36,desktop,PH,0,0.0
9307,treatment,27.55,mobile,ID,0,0.0
9308,control,15.46,mobile,SG,0,0.0
9309,control,46.87,desktop,SG,0,0.0
9310,control,28.31,mobile,ID,1,2.68
9311,control,10.54,mobile,PH,0,0.0
9312,treatment,23.2,desktop,ID,0,0.0
9313,treatment,18.02,mobile,MY,0,0.0
9314,control,11.56,mobile,ID,0,0.0
9315,treatment,19.68,mobile,PH,0,0.0
9316,control,12.19,desktop,MY,0,0.0
9317,treatment,11.66,desktop,MY,1,4.56
9318,control,7.64,mobile,MY,0,0.0
9319,treatment,19.82,mobile,PH,0,0.0
9320,treatment,18.97,mobile,ID,0,0.0
9321,control,10.46,mobile,ID,0,0.0
9322,treatment,38.98,desktop,SG,0,0.0
9323,control,52.18,mobile,ID,0,0.0
9324,control,36.87,mobile,VN,0,0.0
9325,treatment,4.52,mobile,MY,0,0.0
9326,treatment,21.78,desktop,MY,0,0.0
9327,control,29.19,mobile,ID,0,0.0
9328,treatment,34.03,mobile,MY,0,0.0
9329,control,59.65,mobile,PH,0,0.0
9330,treatment,33.92,desktop,VN,0,0.0
9331,control,26.92,mobile,MY,0,0.0
9332,control,42.59,mobile,ID,0,0.0
9333,control,32.89,mobile,PH,1,75.78
9334,treatment,40.11,desktop,MY,0,0.0
9335,treatment,58.04,desktop,ID,0,0.0
9336,treatment,16.59,mobile,ID,0,0.0
9337,treatment,10.29,mobile,ID,1,35.13
9338,control,20.37,mobile,MY,0,0.0
9339,control,86.97,desktop,MY,0,0.0
9340,treatment,31.49,mobile,VN,0,0.0
9341,treatment,29.29,desktop,SG,0,0.0
9342,treatment,27.3,mobile,VN,0,0.0
9343,treatment,23.16,mobile,ID,1,30.01
9344,treatment,21.7,mobile,VN,0,0.0
9345,treatment,15.31,mobile,PH,0,0.0
9346,control,45.23,mobile,ID,0,0.0
9347,control,25.88,desktop,SG,0,0.0
9348,control,66.14,mobile,MY,1,9.16
9349,treatment,16.05,mobile,VN,0,0.0
9350,treatment,13.53,mobile,ID,0,0.0
9351,treatment,33.83,mobile,ID,0,0.0
9352,control,19.93,mobile,MY,0,0.0
9353,treatment,22.39,desktop,MY,0,0.0
9354,treatment,31.41,desktop,ID,0,0.0
9355,treatment,37.88,mobile,SG,0,0.0
9356,control,5.92,desktop,ID,0,0.0
9357,treatment,12.5,desktop,SG,1,15.14
9358,treatment,19.05,mobile,ID,0,0.0
9359,treatment,34.11,desktop,SG,0,0.0
9360,treatment,34.15,mobile,SG,0,0.0
9361,treatment,12.24,desktop,SG,0,0.0
9362,control,28.02,mobile,ID,0,0.0
9363,control,31.03,mobile,PH,0,0.0
9364,treatment,11.98,desktop,SG,0,0.0
9365,treatment,49.76,mobile,MY,0,0.0
9366,control,5.17,mobile,MY,0,0.0
9367,treatment,18.31,mobile,MY,0,0.0
9368,control,22.67,mobile,VN,0,0.0
9369,treatment,37.8,desktop,MY,1,48.8
9370,control,35.91,mobile,ID,0,0.0
9371,treatment,76.91,desktop,ID,1,22.11
9372,treatment,11.14,mobile,SG,0,0.0
9373,treatment,24.23,desktop,MY,0,0.0
9374,treatment,9.85,mobile,SG,0,0.0
9375,control,36.3,mobile,VN,0,0.0
9376,treatment,31.12,mobile,MY,0,0.0
9377,treatment,30.96,mobile,SG,0,0.0
9378,treatment,27.77,mobile,VN,0,0.0
9379,treatment,64.8,mobile,ID,0,0.0
9380,treatment,90.45,mobile,PH,0,0.0
9381,treatment,10.91,mobile,VN,0,0.0
9382,treatment,13.65,desktop,MY,0,0.0
9383,treatment,25.99,mobile,ID,0,0.0
9384,control,32.73,mobile,SG,0,0.0
9385,treatment,28.43,mobile,VN,0,0.0
9386,control,30.65,desktop,SG,0,0.0
9387,treatment,30.36,desktop,ID,0,0.0
9388,treatment,63.21,desktop,SG,0,0.0
9389,treatment,21.83,desktop,MY,0,0.0
9390,treatment,85.5,mobile,SG,0,0.0
9391,treatment,61.97,mobile,ID,0,0.0
9392,control,28.24,mobile,VN,0,0.0
9393,treatment,44.39,desktop,SG,0,0.0
9394,control,32.94,desktop,SG,0,0.0
9395,treatment,11.92,mobile,MY,0,0.0
9396,treatment,10.37,desktop,SG,0,0.0
9397,treatment,21.26,desktop,MY,0,0.0
9398,treatment,36.81,mobile,ID,0,0.0
9399,treatment,20.72,mobile,ID,0,0.0
9400,treatment,73.27,mobile,SG,1,42.31
9401,treatment,55.89,mobile,MY,1,10.66
9402,treatment,10.22,mobile,PH,0,0.0
9403,treatment,9.9,mobile,PH,0,0.0
9404,treatment,33.74,mobile,VN,0,0.0
9405,control,36.73,desktop,SG,0,0.0
9406,control,20.74,mobile,SG,0,0.0
9407,control,12.41,mobile,ID,0,0.0
9408,treatment,25.63,desktop,VN,0,0.0
9409,treatment,21.46,mobile,SG,0,0.0
9410,treatment,11.07,desktop,PH,0,0.0
9411,treatment,7.68,mobile,MY,0,0.0
9412,control,12.83,mobile,VN,0,0.0
9413,treatment,146.75,mobile,ID,0,0.0
9414,control,5.29,mobile,ID,0,0.0
9415,treatment,8.07,mobile,VN,0,0.0
9416,treatment,18.94,mobile,ID,0,0.0
9417,treatment,26.24,mobile,VN,0,0.0
9418,control,22.7,desktop,MY,0,0.0
9419,treatment,44.38,mobile,SG,0,0.0
9420,control,20.99,desktop,ID,1,19.15
